tripduration;Starttime;Stoptime;start station id;start station name;start station latitude;start station longitude;end station id;end station name;end station latitude;end station longitude;bikeid
324;01/09/2019 12:27;01/09/2019 12:32;25;South End Library - Tremont St at W Newton St;42,341332;-71,076847;36;Copley Square - Dartmouth St at Boylston St;42,349928;-71,077392;4134
1141;01/09/2019 12:27;01/09/2019 12:46;4;Tremont St at E Berkeley St;42,345392;-71,069616;157;Seaport Blvd at Sleeper St;42,353178;-71,048174;2852
1124;01/09/2019 12:27;01/09/2019 12:46;4;Tremont St at E Berkeley St;42,345392;-71,069616;157;Seaport Blvd at Sleeper St;42,353178;-71,048174;4730
1587;01/09/2019 12:27;01/09/2019 12:54;105;Lower Cambridgeport at Magazine St / Riverside Rd;42,3572185;-71,1138716;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;5623
549;01/09/2019 12:27;01/09/2019 12:36;4;Tremont St at E Berkeley St;42,345392;-71,069616;5;Northeastern University - North Parking Lot;42,341814;-71,090179;3394
4445;01/09/2019 12:27;01/09/2019 13:41;336;Mattapan T Stop;42,267902;-71,093641;336;Mattapan T Stop;42,267902;-71,093641;3515
911;01/09/2019 12:27;01/09/2019 12:43;41;Packard's Corner - Commonwealth Ave at Brighton Ave;42,352261;-71,123831;354;Washington St at Egremont Rd;42,342868;-71,141278;5643
125;01/09/2019 12:27;01/09/2019 12:30;29;Innovation Lab - 125 Western Ave at Batten Way;42,363732;-71,124565;149;175 N Harvard St;42,363796;-71,129164;3686
1596;01/09/2019 12:28;01/09/2019 12:54;19;Park Dr at Buswell St;42,347241;-71,105301;15;Brighton Mills - 370 Western Ave;42,361546;-71,137762;4040
557;01/09/2019 12:28;01/09/2019 12:37;55;Boylston St at Massachusetts Ave;42,347265;-71,088088;342;Boylston St at Jersey St;42,344651;-71,097325;3156
950;01/09/2019 12:28;01/09/2019 12:44;46;Christian Science Plaza - Massachusetts Ave at Westland Ave;42,3436658;-71,0858238;3;Colleges of the Fenway - Fenway at Avenue Louis Pasteur;42,340115;-71,100619;3757
1511;01/09/2019 12:28;01/09/2019 12:53;186;Congress St at Northern Ave;42,3481;-71,03764;54;Tremont St at West St;42,354979;-71,063348;4422
1365;01/09/2019 12:28;01/09/2019 12:51;77;Somerville City Hall;42,386844;-71,09812;108;Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St;42,377945;-71,116865;5045
1527;01/09/2019 12:28;01/09/2019 12:54;186;Congress St at Northern Ave;42,3481;-71,03764;54;Tremont St at West St;42,354979;-71,063348;2695
4820;01/09/2019 12:28;01/09/2019 13:49;279;Williams St at Washington St;42,306539;-71,107669;339;Archdale Rd at Washington St;42,292666;-71,121195;2723
227;01/09/2019 12:28;01/09/2019 12:32;17;Soldiers Field Park - 111 Western Ave;42,3642634;-71,1182757;149;175 N Harvard St;42,363796;-71,129164;4270
188;01/09/2019 12:28;01/09/2019 12:32;338;Commonwealth Ave at Kelton St;42,3483586;-71,1399722;66;Allston Green District - Griggs St at Commonwealth Ave;42,349225;-71,132753;5092
1275;01/09/2019 12:29;01/09/2019 12:50;8;Union Square - Brighton Ave at Cambridge St;42,353334;-71,137313;46;Christian Science Plaza - Massachusetts Ave at Westland Ave;42,343666;-71,085824;5132
1304;01/09/2019 12:29;01/09/2019 12:50;331;Huntington Ave at Mass Art;42,3365856;-71,09887;405;Sydney St at Carson St;42,320394;-71,053554;3906
906;01/09/2019 12:29;01/09/2019 12:44;46;Christian Science Plaza - Massachusetts Ave at Westland Ave;42,3436658;-71,0858238;3;Colleges of the Fenway - Fenway at Avenue Louis Pasteur;42,340115;-71,100619;3521
1059;01/09/2019 12:29;01/09/2019 12:47;91;One Kendall Square at Hampshire St / Portland St;42,366277;-71,09169;54;Tremont St at West St;42,354979;-71,063348;4008
848;01/09/2019 12:29;01/09/2019 12:43;151;Surface Rd at India St;42,358155;-71,052163;369;Boston Public Market;42,362549;-71,057374;2773
1516;01/09/2019 12:29;01/09/2019 12:54;372;Boylston St at Exeter St;42,3495894;-71,0794678;173;Savin Hill T Stop - S Sydney St at Bay St;42,3106;-71,0539;2699
1283;01/09/2019 12:29;01/09/2019 12:51;149;175 N Harvard St;42,363796;-71,129164;115;Porter Square Station;42,387995;-71,119084;3747
3540;01/09/2019 12:29;01/09/2019 13:28;12;Ruggles T Stop - Columbus Ave at Melnea Cass Blvd;42,3362445;-71,0879856;122;Burlington Ave at Brookline Ave;42,345733;-71,100694;5411
782;01/09/2019 12:29;01/09/2019 12:42;151;Surface Rd at India St;42,358155;-71,052163;369;Boston Public Market;42,362549;-71,057374;3106
802;01/09/2019 12:29;01/09/2019 12:43;233;St Mary's;42,3461971;-71,1072868;19;Park Dr at Buswell St;42,347241;-71,105301;2842
1324;01/09/2019 12:29;01/09/2019 12:51;416;Blossom St at Charles St;42,3643559;-71,0695937;370;Dartmouth St at Newbury St;42,350961;-71,077828;3300
3550;01/09/2019 12:29;01/09/2019 13:29;12;Ruggles T Stop - Columbus Ave at Melnea Cass Blvd;42,3362445;-71,0879856;122;Burlington Ave at Brookline Ave;42,345733;-71,100694;1681
2170;01/09/2019 12:30;01/09/2019 13:06;216;Glendon St at Condor St;42,3824038;-71,030243;211;Piers Park;42,364893;-71,034972;4874
4740;01/09/2019 12:30;01/09/2019 13:49;279;Williams St at Washington St;42,306539;-71,107669;339;Archdale Rd at Washington St;42,292666;-71,121195;3002
3534;01/09/2019 12:30;01/09/2019 13:28;208;Oak Square - 615 Washington St;42,35057;-71,166491;208;Oak Square - 615 Washington St;42,35057;-71,166491;4209
3807;01/09/2019 12:30;01/09/2019 13:33;12;Ruggles T Stop - Columbus Ave at Melnea Cass Blvd;42,3362445;-71,0879856;342;Boylston St at Jersey St;42,344651;-71,097325;1320
6758;01/09/2019 12:30;01/09/2019 14:22;192;Purchase St at Pearl St;42,354659;-71,053181;192;Purchase St at Pearl St;42,354659;-71,053181;4047
1995;01/09/2019 12:30;01/09/2019 13:03;372;Boylston St at Exeter St;42,3495894;-71,0794678;73;Harvard Square at Brattle St / Eliot St;42,373231;-71,120886;5624
3508;01/09/2019 12:30;01/09/2019 13:28;208;Oak Square - 615 Washington St;42,35057;-71,166491;208;Oak Square - 615 Washington St;42,35057;-71,166491;5162
1238;01/09/2019 12:30;01/09/2019 12:50;149;175 N Harvard St;42,363796;-71,129164;115;Porter Square Station;42,387995;-71,119084;5071
611;01/09/2019 12:30;01/09/2019 12:40;114;Teele Square;42,4020383;-71,1265329;115;Porter Square Station;42,387995;-71,119084;5090
1260;01/09/2019 12:30;01/09/2019 12:51;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;5005
1258;01/09/2019 12:30;01/09/2019 12:51;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;2473
6430;01/09/2019 12:30;01/09/2019 14:17;192;Purchase St at Pearl St;42,354659;-71,053181;192;Purchase St at Pearl St;42,354659;-71,053181;3670
3517;01/09/2019 12:30;01/09/2019 13:29;12;Ruggles T Stop - Columbus Ave at Melnea Cass Blvd;42,3362445;-71,0879856;122;Burlington Ave at Brookline Ave;42,345733;-71,100694;4523
1249;01/09/2019 12:30;01/09/2019 12:51;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;3074
1123;01/09/2019 12:30;01/09/2019 12:49;21;Prudential Center - Belvedere St;42,34652;-71,0806578;23;Boston City Hall - 28 State St;42,35892;-71,057629;3761
284;01/09/2019 12:30;01/09/2019 12:35;342;Boylston St at Jersey St;42,3446506;-71,097325;55;Boylston St at Massachusetts Ave;42,347265;-71,088088;4002
568;01/09/2019 12:31;01/09/2019 12:40;384;Clarendon St at Newbury St;42,3515531;-71,0756903;35;Arch St at Franklin St;42,355335;-71,058229;3023
502;01/09/2019 12:31;01/09/2019 12:39;41;Packard's Corner - Commonwealth Ave at Brighton Ave;42,352261;-71,123831;10;B.U. Central - 725 Comm. Ave.;42,350406;-71,108279;4121
1710;01/09/2019 12:31;01/09/2019 12:59;121;W Broadway at Dorchester St;42,335959;-71,046229;146;Murphy Skating Rink - 1880 Day Blvd;42,336448;-71,023739;3539
372;01/09/2019 12:31;01/09/2019 12:37;27;Roxbury Crossing T Stop - Columbus Ave at Tremont St;42,331184;-71,095171;364;Tremont St at Northampton St;42,338896;-71,0815;3543
1648;01/09/2019 12:31;01/09/2019 12:58;354;Washington St at Egremont Rd;42,3428684;-71,1412784;54;Tremont St at West St;42,354979;-71,063348;4915
1394;01/09/2019 12:31;01/09/2019 12:54;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;2766
1717;01/09/2019 12:31;01/09/2019 13:00;121;W Broadway at Dorchester St;42,335959;-71,046229;146;Murphy Skating Rink - 1880 Day Blvd;42,336448;-71,023739;3911
1348;01/09/2019 12:31;01/09/2019 12:53;6;Cambridge St at Joy St;42,3612117;-71,0653062;380;Mass Ave at Albany St;42,361358;-71,096703;5231
508;01/09/2019 12:31;01/09/2019 12:40;227;Silber Way;42,349496;-71,1005759;41;Packard's Corner - Commonwealth Ave at Brighton Ave;42,352261;-71,123831;4667
89;01/09/2019 12:31;01/09/2019 12:33;227;Silber Way;42,349496;-71,1005759;227;Silber Way;42,349496;-71,100576;3052
1661;01/09/2019 12:31;01/09/2019 12:59;162;Franklin Park - Seaver St at Humbolt Ave;42,309796;-71,092225;282;Stony Brook T Stop;42,316966;-71,104374;2082
1328;01/09/2019 12:31;01/09/2019 12:54;6;Cambridge St at Joy St;42,3612117;-71,0653062;380;Mass Ave at Albany St;42,361358;-71,096703;4913
2035;01/09/2019 12:31;01/09/2019 13:05;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;236;Assembly Square T;42,392233;-71,077466;3420
393;01/09/2019 12:31;01/09/2019 12:38;105;Lower Cambridgeport at Magazine St / Riverside Rd;42,3572185;-71,1138716;179;MIT Vassar St;42,355601;-71,103945;5150
745;01/09/2019 12:32;01/09/2019 12:44;73;Harvard Square at Brattle St / Eliot St;42,373231;-71,120886;87;Harvard University Housing - 115 Putnam Ave at Peabody Terrace;42,366621;-71,114214;5026
1928;01/09/2019 12:32;01/09/2019 13:04;157;Seaport Blvd at Sleeper St;42,3531781;-71,0481736;94;Main St at Austin St;42,375603;-71,064608;4784
1065;01/09/2019 12:32;01/09/2019 12:49;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;5141
1133;01/09/2019 12:32;01/09/2019 12:51;416;Blossom St at Charles St;42,3643559;-71,0695937;370;Dartmouth St at Newbury St;42,350961;-71,077828;5277
1618;01/09/2019 12:32;01/09/2019 12:59;346;Cleveland Circle;42,3355431;-71,1506152;52;Newbury St at Hereford St;42,348717;-71,085954;5048
216;01/09/2019 12:32;01/09/2019 12:36;76;Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St;42,366426;-71,105495;177;University Park;42,362648;-71,100061;1312
8409;01/09/2019 12:32;01/09/2019 14:52;100;Davis Square;42,396969;-71,123024;100;Davis Square;42,396969;-71,123024;1965
253;01/09/2019 12:32;01/09/2019 12:36;131;Jackson Square T Stop;42,3229312;-71,1001414;282;Stony Brook T Stop;42,316966;-71,104374;458
385;01/09/2019 12:32;01/09/2019 12:39;366;Broadway T Stop;42,3427812;-71,0574728;412;Washington St at Peters Park;42,343033;-71,066887;5611
1345;01/09/2019 12:32;01/09/2019 12:55;111;Packard Ave at Powderhouse Blvd;42,40449;-71,123413;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;3429
6724;01/09/2019 12:32;01/09/2019 14:24;192;Purchase St at Pearl St;42,354659;-71,053181;192;Purchase St at Pearl St;42,354659;-71,053181;3695
801;01/09/2019 12:32;01/09/2019 12:46;386;Sennott Park  Broadway at Norfolk Street;42,3686052;-71,0993019;120;Beacon St at Charles St;42,356052;-71,069849;4522
4825;01/09/2019 12:32;01/09/2019 13:53;171;Bunker Hill Community College;42,3740899;-71,06906;20;Aquarium T Stop - 200 Atlantic Ave;42,359912;-71,05143;4515
573;01/09/2019 12:32;01/09/2019 12:42;366;Broadway T Stop;42,3427812;-71,0574728;152;Ink Block - Harrison Ave at Herald St;42,345901;-71,063187;4990
4833;01/09/2019 12:33;01/09/2019 13:53;171;Bunker Hill Community College;42,3740899;-71,06906;20;Aquarium T Stop - 200 Atlantic Ave;42,359912;-71,05143;3218
1201;01/09/2019 12:33;01/09/2019 12:53;90;Lechmere Station at Cambridge St / First St;42,370677;-71,076529;108;Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St;42,377945;-71,116865;3471
199;01/09/2019 12:33;01/09/2019 12:36;75;Lafayette Square at Mass Ave / Main St / Columbia St;42,3634647;-71,1005732;178;MIT Pacific St at Purrington St;42,359573;-71,101295;2418
492;01/09/2019 12:33;01/09/2019 12:41;39;Washington St at Rutland St;42,3385146;-71,0740408;36;Copley Square - Dartmouth St at Boylston St;42,349928;-71,077392;4691
1598;01/09/2019 12:33;01/09/2019 12:59;346;Cleveland Circle;42,3355431;-71,1506152;52;Newbury St at Hereford St;42,348717;-71,085954;4094
1298;01/09/2019 12:33;01/09/2019 12:55;69;Coolidge Corner - Beacon St at Centre St;42,341598;-71,123338;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;5295
193;01/09/2019 12:33;01/09/2019 12:36;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;108;Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St;42,377945;-71,116865;5451
1266;01/09/2019 12:33;01/09/2019 12:54;233;St Mary's;42,3461971;-71,1072868;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;4969
839;01/09/2019 12:33;01/09/2019 12:47;378;191 Beacon St;42,3803234;-71,1087861;70;Harvard Kennedy School at Bennett St / Eliot St;42,372217;-71,121881;5318
8391;01/09/2019 12:33;01/09/2019 14:53;100;Davis Square;42,396969;-71,123024;100;Davis Square;42,396969;-71,123024;4265
1562;01/09/2019 12:33;01/09/2019 12:59;235;East Somerville Library (Broadway and Illinois);42,3876281;-71,0831872;194;Broadway St at Mt Pleasant St;42,386141;-71,078281;3451
537;01/09/2019 12:33;01/09/2019 12:42;227;Silber Way;42,349496;-71,1005759;46;Christian Science Plaza - Massachusetts Ave at Westland Ave;42,343666;-71,085824;4832
285;01/09/2019 12:34;01/09/2019 12:38;119;South Boston Library - 646 E Broadway;42,335741;-71,03877;161;W Broadway at D St;42,339109;-71,051443;4686
1227;01/09/2019 12:34;01/09/2019 12:54;233;St Mary's;42,3461971;-71,1072868;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;2176
847;01/09/2019 12:34;01/09/2019 12:48;378;191 Beacon St;42,3803234;-71,1087861;70;Harvard Kennedy School at Bennett St / Eliot St;42,372217;-71,121881;3452
829;01/09/2019 12:34;01/09/2019 12:47;105;Lower Cambridgeport at Magazine St / Riverside Rd;42,3572185;-71,1138716;52;Newbury St at Hereford St;42,348717;-71,085954;2883
719;01/09/2019 12:34;01/09/2019 12:46;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;6;Cambridge St at Joy St;42,361212;-71,065306;3676
8350;01/09/2019 12:34;01/09/2019 14:53;100;Davis Square;42,396969;-71,123024;100;Davis Square;42,396969;-71,123024;4264
593;01/09/2019 12:34;01/09/2019 12:44;84;CambridgeSide Galleria - CambridgeSide PL at Land Blvd;42,366981;-71,076472;335;Harvard St at Greene-Rose Heritage Park;42,365994;-71,095222;2274
690;01/09/2019 12:34;01/09/2019 12:46;79;Beacon St at Washington / Kirkland;42,37842;-71,105668;79;Beacon St at Washington / Kirkland;42,37842;-71,105668;175
566;01/09/2019 12:35;01/09/2019 12:44;6;Cambridge St at Joy St;42,3612117;-71,0653062;48;Post Office Square;42,355854;-71,054597;4506
2734;01/09/2019 12:35;01/09/2019 13:20;97;Harvard University River Houses at DeWolfe St / Cowperthwaite St;42,3691903;-71,1171413;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;4943
813;01/09/2019 12:35;01/09/2019 12:48;61;Boylston St at Fairfield St;42,348762;-71,082383;415;Stuart St at Berkeley St;42,349544;-71,072421;5446
977;01/09/2019 12:35;01/09/2019 12:51;346;Cleveland Circle;42,3355431;-71,1506152;69;Coolidge Corner - Beacon St at Centre St;42,341598;-71,123338;3153
4373;01/09/2019 12:35;01/09/2019 13:48;339;Archdale Rd at Washington St;42,2926659;-71,1211954;273;Forest Hills;42,300923;-71,114249;1296
2719;01/09/2019 12:35;01/09/2019 13:20;97;Harvard University River Houses at DeWolfe St / Cowperthwaite St;42,3691903;-71,1171413;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;2853
2011;01/09/2019 12:35;01/09/2019 13:08;23;Boston City Hall - 28 State St;42,35892;-71,057629;332;Harvard Ave at Brainerd Rd;42,34953;-71,130228;5246
13612;01/09/2019 12:35;01/09/2019 16:22;120;Beacon St at Charles St;42,356052;-71,069849;345;Park Plaza at Charles St S.;42,351828;-71,067811;2267
666;01/09/2019 12:35;01/09/2019 12:46;273;Forest Hills;42,300923;-71,114249;357;Centre St at Seaverns Ave;42,31212;-71,114298;2016
223;01/09/2019 12:35;01/09/2019 12:39;94;Main St at Austin St;42,375603;-71,064608;327;Main St at Thompson Sq;42,374878;-71,063835;2922
13619;01/09/2019 12:35;01/09/2019 16:22;120;Beacon St at Charles St;42,356052;-71,069849;345;Park Plaza at Charles St S.;42,351828;-71,067811;4138
553;01/09/2019 12:35;01/09/2019 12:45;179;MIT Vassar St;42,3556012;-71,1039448;117;Binney St / Sixth St;42,366088;-71,086336;3967
810;01/09/2019 12:35;01/09/2019 12:49;41;Packard's Corner - Commonwealth Ave at Brighton Ave;42,352261;-71,123831;53;Beacon St at Massachusetts Ave;42,350827;-71,089811;3700
1059;01/09/2019 12:35;01/09/2019 12:53;381;Inman Square at Springfield St.;42,3743841;-71,1001575;80;MIT Stata Center at Vassar St / Main St;42,362131;-71,091156;3908
851;01/09/2019 12:36;01/09/2019 12:50;146;Murphy Skating Rink - 1880 Day Blvd;42,336448;-71,023739;186;Congress St at Northern Ave;42,3481;-71,03764;5311
432;01/09/2019 12:36;01/09/2019 12:43;84;CambridgeSide Galleria - CambridgeSide PL at Land Blvd;42,366981;-71,076472;107;Ames St at Main St;42,3625;-71,08822;2790
624;01/09/2019 12:36;01/09/2019 12:46;273;Forest Hills;42,300923;-71,114249;357;Centre St at Seaverns Ave;42,31212;-71,114298;2512
1308;01/09/2019 12:36;01/09/2019 12:57;97;Harvard University River Houses at DeWolfe St / Cowperthwaite St;42,3691903;-71,1171413;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;3255
3341;01/09/2019 12:36;01/09/2019 13:31;11;Longwood Ave at Binney St;42,338629;-71,1065;11;Longwood Ave at Binney St;42,338629;-71,1065;3660
386;01/09/2019 12:36;01/09/2019 12:42;109;West End Park;42,3659079;-71,0644667;143;EF - North Point Park;42,369885;-71,069957;4345
352;01/09/2019 12:36;01/09/2019 12:42;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;380;Mass Ave at Albany St;42,361358;-71,096703;4777
3249;01/09/2019 12:36;01/09/2019 13:30;92;University of Massachusetts Boston - Campus Center;42,3121892;-71,0364859;296;Farragut Rd at E. 6th St;42,3334;-71,02495;3118
1917;01/09/2019 12:36;01/09/2019 13:08;183;Alewife MBTA at Steel Place;42,3955885;-71,1426061;183;Alewife MBTA at Steel Place;42,395588;-71,142606;3797
3252;01/09/2019 12:36;01/09/2019 13:30;92;University of Massachusetts Boston - Campus Center;42,3121892;-71,0364859;296;Farragut Rd at E. 6th St;42,3334;-71,02495;5524
13677;01/09/2019 12:36;01/09/2019 16:24;120;Beacon St at Charles St;42,356052;-71,069849;345;Park Plaza at Charles St S.;42,351828;-71,067811;3095
3218;01/09/2019 12:36;01/09/2019 13:30;100;Davis Square;42,396969;-71,123024;239;Community Path at Cedar Street;42,394072;-71,111337;3483
1085;01/09/2019 12:36;01/09/2019 12:54;106;Dudley Town Common - Mt Pleasant Ave at Blue Hill Ave;42,325333;-71,075354;385;Albany St at E. Brookline St;42,336648;-71,068945;5225
1091;01/09/2019 12:36;01/09/2019 12:54;106;Dudley Town Common - Mt Pleasant Ave at Blue Hill Ave;42,325333;-71,075354;385;Albany St at E. Brookline St;42,336648;-71,068945;5428
1284;01/09/2019 12:36;01/09/2019 12:58;97;Harvard University River Houses at DeWolfe St / Cowperthwaite St;42,3691903;-71,1171413;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;807
2821;01/09/2019 12:36;01/09/2019 13:23;58;Mugar Way at Beacon St;42,3555363;-71,0728687;125;Hyde Square - Barbara St at Centre St;42,321765;-71,109842;4742
386;01/09/2019 12:36;01/09/2019 12:43;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;335;Harvard St at Greene-Rose Heritage Park;42,365994;-71,095222;262
